Time (s),Voltage (V)
4.057,0.00642749412378633
4.058,0.002731446339844281
4.059,-0.004660649228039817
4.06,-0.02314088814775006
4.061,-0.02314088814775006
4.062,-0.004660649228039817
4.063,0.010123541907728378
4.064,-0.012052744795923914
4.065,-0.008356697011981867
4.066,0.002731446339844281
4.067,-0.0009646014440977679
4.068,-0.012052744795923914
4.069,0.010123541907728378
4.07,-0.012052744795923914
4.071,-0.019444840363808013
4.072,-0.0009646014440977679
4.073,-0.008356697011981867
4.074,-0.015748792579865965
4.075,-0.02314088814775006
4.076,-0.004660649228039817
4.077,-0.03422903149957621
4.078,-0.008356697011981867
4.079,-0.0009646014440977679
4.08,0.002731446339844281
4.081,-0.0009646014440977679
4.082,-0.004660649228039817
4.083,0.00642749412378633
4.084,-0.02314088814775006
4.085,-0.019444840363808013
4.086,-0.008356697011981867
4.087,-0.008356697011981867
4.088,-0.015748792579865965
4.089,-0.004660649228039817
4.09,-0.015748792579865965
4.091,-0.0009646014440977679
4.092,-0.019444840363808013
4.093,0.00642749412378633
4.094,0.002731446339844281
4.095,-0.012052744795923914
4.096,-0.04162112706746031
4.097,0.017515637475612477
4.098,0.002731446339844281
4.099,-0.004660649228039817
4.1,-0.004660649228039817
4.101,-0.004660649228039817
4.102,-0.012052744795923914
4.103,-0.004660649228039817
4.104,0.00642749412378633
4.105,-0.004660649228039817
4.106,-0.012052744795923914
4.107,-0.015748792579865965
4.108,0.00642749412378633
4.109,-0.015748792579865965
4.11,-0.019444840363808013
4.111,-0.012052744795923914
4.112,0.002731446339844281
4.113,-0.008356697011981867
4.114,-0.004660649228039817
4.115,-0.02314088814775006
4.116,0.013819589691670428
4.117,-0.0009646014440977679
4.118,-0.0009646014440977679
4.119,-0.02314088814775006
4.12,0.021211685259554525
4.121,0.002731446339844281
4.122,-0.008356697011981867
4.123,-0.015748792579865965
4.124,0.002731446339844281
4.125,-0.0009646014440977679
4.126,-0.0009646014440977679
4.127,0.002731446339844281
4.128,0.010123541907728378
4.129,-0.015748792579865965
4.13,0.013819589691670428
4.131,-0.02314088814775006
4.132,-0.015748792579865965
4.133,-0.0009646014440977679
4.134,-0.02314088814775006
4.135,-0.004660649228039817
4.136,-0.015748792579865965
4.137,-0.004660649228039817
4.138,-0.0009646014440977679
4.139,-0.008356697011981867
4.14,-0.0009646014440977679
4.141,0.00642749412378633
4.142,-0.008356697011981867
4.143,0.002731446339844281
4.144,-0.02314088814775006
4.145,-0.012052744795923914
4.146,0.00642749412378633
4.147,0.002731446339844281
4.148,-0.012052744795923914
4.149,-0.008356697011981867
4.15,-0.008356697011981867
4.151,-0.004660649228039817
4.152,-0.004660649228039817
4.153,0.013819589691670428
4.154,0.002731446339844281
4.155,0.010123541907728378
4.156,-0.0009646014440977679
4.157,-0.004660649228039817
4.158,-0.03053298371563416
4.159,-0.008356697011981867
4.16,-0.0009646014440977679
4.161,-0.004660649228039817
4.162,-0.0009646014440977679
4.163,0.00642749412378633
4.164,-0.015748792579865965
4.165,0.00642749412378633
4.166,-0.012052744795923914
4.167,-0.012052744795923914
4.168,-0.03792507928351826
4.169,-0.02683693593169211
4.17,-0.02314088814775006
4.171,-0.004660649228039817
4.172,-0.015748792579865965
4.173,-0.0009646014440977679
4.174,0.010123541907728378
4.175,-0.0009646014440977679
4.176,-0.02314088814775006
4.177,-0.008356697011981867
4.178,-0.015748792579865965
4.179,0.017515637475612477
4.18,0.017515637475612477
4.181,-0.012052744795923914
4.182,-0.012052744795923914
4.183,0.010123541907728378
4.184,-0.02314088814775006
4.185,-0.012052744795923914
4.186,0.002731446339844281
4.187,-0.02683693593169211
4.188,-0.004660649228039817
4.189,-0.0009646014440977679
4.19,-0.03053298371563416
4.191,-0.008356697011981867
4.192,-0.008356697011981867
4.193,0.013819589691670428
4.194,-0.02314088814775006
4.195,-0.008356697011981867
4.196,-0.004660649228039817
4.197,-0.004660649228039817
4.198,-0.0009646014440977679
4.199,-0.012052744795923914
4.2,-0.019444840363808013
4.201,-0.03792507928351826
4.202,-0.015748792579865965
4.203,0.002731446339844281
4.204,-0.004660649228039817
4.205,-0.008356697011981867
4.206,-0.015748792579865965
4.207,-0.019444840363808013
4.208,-0.0009646014440977679
4.209,0.002731446339844281
4.21,-0.012052744795923914
4.211,-0.0009646014440977679
4.212,-0.0009646014440977679
4.213,0.002731446339844281
4.214,-0.015748792579865965
4.215,0.010123541907728378
4.216,-0.012052744795923914
4.217,-0.012052744795923914
4.218,0.002731446339844281
4.219,-0.012052744795923914
4.22,-0.004660649228039817
4.221,-0.02683693593169211
4.222,-0.004660649228039817
4.223,-0.0009646014440977679
4.224,-0.012052744795923914
4.225,-0.008356697011981867
4.226,0.002731446339844281
4.227,-0.02683693593169211
4.228,-0.02314088814775006
4.229,0.002731446339844281
4.23,0.00642749412378633
4.231,-0.019444840363808013
4.232,-0.004660649228039817
